HDFname,Product,Date,Site,ProcessDate,Band,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
MOD15A2.A2012233.fn_usmetypp.005.2012242105945.FparExtra_QC,MOD15A2,A2012233,fn_usmetypp,2012242105945,FparExtra_QC,00001000,00001000,00001000,00000000,00001000,00000000,00001000,00001000,00000000,00000000,00000000,00000000,00001000,00000000,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001000,00000000,00000000,00000000,00000000,00001000,00001000,00000000,00000000,10000000,00000000,10001000,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,10000000,00001000
MOD15A2.A2012233.fn_usmetypp.005.2012242105945.FparLai_QC,MOD15A2,A2012233,fn_usmetypp,2012242105945,FparLai_QC,00000000,00000000,00000000,00000000,00100000,00100000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012233.fn_usmetypp.005.2012242105945.FparStdDev_1km,MOD15A2,A2012233,fn_usmetypp,2012242105945,FparStdDev_1km,10,10,4,9,3,4,2,3,5,3,6,2,10,4,7,8,4,7,5,6,9,3,9,4,2,5,6,10,0,2,3,4,11,10,12,3,4,2,5,11,5,4,3,3,8,8,5,3,5
MOD15A2.A2012233.fn_usmetypp.005.2012242105945.Fpar_1km,MOD15A2,A2012233,fn_usmetypp,2012242105945,Fpar_1km,81,80,72,71,94,92,95,71,67,78,89,74,69,71,76,83,90,76,73,74,78,71,78,70,68,68,69,67,72,70,64,64,67,67,63,64,61,63,65,60,60,52,59,59,57,56,60,49,63
MOD15A2.A2012233.fn_usmetypp.005.2012242105945.LaiStdDev_1km,MOD15A2,A2012233,fn_usmetypp,2012242105945,LaiStdDev_1km,13,13,3,6,12,15,10,2,2,3,14,1,10,2,6,14,13,6,3,4,12,2,12,2,1,3,3,9,0,1,2,2,10,9,9,2,2,1,3,6,2,1,1,1,3,3,2,1,2
MOD15A2.A2012233.fn_usmetypp.005.2012242105945.Lai_1km,MOD15A2,A2012233,fn_usmetypp,2012242105945,Lai_1km,29,28,19,19,56,46,58,18,16,27,39,20,23,18,22,32,41,22,19,20,25,18,26,21,19,16,17,21,19,17,17,15,21,21,20,17,15,17,16,17,13,10,13,13,12,12,13,12,14
MOD15A2.A2012241.fn_usmetypp.005.2012250185800.FparExtra_QC,MOD15A2,A2012241,fn_usmetypp,2012250185800,FparExtra_QC,00001000,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,01001000,00000000,10100000,00000000,10001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,01001000,11000000,00001000
MOD15A2.A2012241.fn_usmetypp.005.2012250185800.FparLai_QC,MOD15A2,A2012241,fn_usmetypp,2012250185800,FparLai_QC,00000000,00000000,00000000,00000000,00100000,00100000,00000000,00000000,00000000,00100000,00100000,00000000,00000000,00000000,00010000,00110000,00100000,00100000,00000000,00000000,00100000,00100000,00100000,00100000,00000000,00000000,00000000,00000000,00100000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012241.fn_usmetypp.005.2012250185800.FparStdDev_1km,MOD15A2,A2012241,fn_usmetypp,2012250185800,FparStdDev_1km,9,11,12,13,10,8,9,13,13,10,9,10,12,12,12,10,5,2,11,10,1,11,9,2,12,12,11,12,7,0,9,9,7,7,10,2,4,9,4,9,9,7,6,4,9,10,10,3,5
MOD15A2.A2012241.fn_usmetypp.005.2012250185800.Fpar_1km,MOD15A2,A2012241,fn_usmetypp,2012250185800,Fpar_1km,79,74,74,77,86,90,77,76,77,86,88,80,76,76,76,85,93,95,76,79,96,83,88,95,75,75,76,75,92,96,66,66,70,69,72,74,59,64,58,65,64,54,63,61,57,59,59,50,60
MOD15A2.A2012241.fn_usmetypp.005.2012250185800.LaiStdDev_1km,MOD15A2,A2012241,fn_usmetypp,2012250185800,LaiStdDev_1km,12,12,17,19,19,18,11,19,19,20,19,14,15,14,18,19,15,11,14,14,7,20,19,10,14,14,14,14,16,3,5,5,4,4,11,1,2,4,2,4,4,2,2,2,3,4,5,1,2
MOD15A2.A2012241.fn_usmetypp.005.2012250185800.Lai_1km,MOD15A2,A2012241,fn_usmetypp,2012250185800,Lai_1km,27,23,26,29,41,46,25,28,29,40,43,29,27,26,27,38,52,57,26,28,61,36,43,59,25,25,25,25,52,65,16,17,18,18,25,20,13,15,13,15,15,11,14,13,13,13,17,13,13
MOD15A2.A2012257.fn_usmetypp.005.2012270141708.FparExtra_QC,MOD15A2,A2012257,fn_usmetypp,2012270141708,FparExtra_QC,00001000,00001000,00001000,00001000,00001000,00000000,00001000,00000000,00000000,00000000,00000000,01001000,00001000,00001000,01001000,00000000,00000000,00001000,00001000,00001000,00001000,00001000,01001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,10001000,00001000,10001000,00001000,00001000,00001000,00001000,00000000,01001000,01001000,00001000,10001000,00000000
MOD15A2.A2012257.fn_usmetypp.005.2012270141708.FparLai_QC,MOD15A2,A2012257,fn_usmetypp,2012270141708,FparLai_QC,00100000,00100000,00100000,00100000,00100000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012257.fn_usmetypp.005.2012270141708.FparStdDev_1km,MOD15A2,A2012257,fn_usmetypp,2012270141708,FparStdDev_1km,4,10,10,5,2,4,3,6,6,7,4,11,10,7,2,8,3,10,10,12,12,2,7,2,12,7,12,12,10,10,10,10,7,11,4,8,5,9,5,10,8,9,10,0,4,3,0,3,5
MOD15A2.A2012257.fn_usmetypp.005.2012270141708.Fpar_1km,MOD15A2,A2012257,fn_usmetypp,2012270141708,Fpar_1km,93,82,87,93,95,91,74,68,68,87,89,71,81,70,95,85,93,80,79,76,75,74,72,95,75,70,75,72,68,68,66,67,69,68,70,64,70,63,68,66,62,54,59,62,58,65,62,49,60
MOD15A2.A2012257.fn_usmetypp.005.2012270141708.LaiStdDev_1km,MOD15A2,A2012257,fn_usmetypp,2012270141708,LaiStdDev_1km,14,18,20,15,10,13,2,3,3,14,12,10,16,4,9,14,13,14,14,14,14,1,4,9,14,4,15,12,6,6,5,5,4,9,2,4,3,4,3,5,3,3,4,0,1,1,0,1,2
MOD15A2.A2012257.fn_usmetypp.005.2012270141708.Lai_1km,MOD15A2,A2012257,fn_usmetypp,2012270141708,Lai_1km,54,33,42,53,58,42,19,17,17,36,39,21,30,18,59,33,51,29,28,26,24,19,19,59,25,18,25,23,18,18,17,17,17,19,19,16,19,15,18,16,14,12,13,14,12,15,14,12,13
MOD15A2.A2012265.fn_usmetypp.005.2012275151616.FparExtra_QC,MOD15A2,A2012265,fn_usmetypp,2012275151616,FparExtra_QC,00000000,00000000,00001000,00000000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00000000,00001000,00000000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00000000,00001000,00001000,10000000,00001000,10001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,10001000,00001000
MOD15A2.A2012265.fn_usmetypp.005.2012275151616.FparLai_QC,MOD15A2,A2012265,fn_usmetypp,2012275151616,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00100000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012265.fn_usmetypp.005.2012275151616.FparStdDev_1km,MOD15A2,A2012265,fn_usmetypp,2012275151616,FparStdDev_1km,12,12,5,3,10,8,5,9,8,10,10,5,10,4,3,10,10,9,5,5,10,9,5,5,5,4,6,7,7,7,6,2,1,11,2,6,4,7,0,6,6,7,9,10,9,8,7,0,9
MOD15A2.A2012265.fn_usmetypp.005.2012275151616.Fpar_1km,MOD15A2,A2012265,fn_usmetypp,2012275151616,Fpar_1km,74,75,73,78,79,83,75,79,79,79,80,79,72,73,69,79,82,84,74,75,79,71,74,74,71,71,74,71,71,69,68,94,95,68,94,68,61,84,62,87,89,71,78,78,77,81,80,56,73
MOD15A2.A2012265.fn_usmetypp.005.2012275151616.LaiStdDev_1km,MOD15A2,A2012265,fn_usmetypp,2012275151616,LaiStdDev_1km,16,15,4,2,16,16,3,13,12,17,17,5,10,3,1,16,18,19,3,3,16,6,4,4,3,2,4,4,4,4,3,10,8,9,11,3,2,12,0,13,14,4,11,12,11,12,8,0,6
MOD15A2.A2012265.fn_usmetypp.005.2012275151616.Lai_1km,MOD15A2,A2012265,fn_usmetypp,2012275151616,Lai_1km,25,25,21,22,29,32,20,28,27,29,30,24,21,19,17,29,33,36,20,21,28,19,20,20,18,18,20,19,18,18,17,53,56,19,52,17,14,32,16,37,41,18,26,26,25,29,27,16,21
MOD15A2.A2012273.fn_usmetypp.005.2012297142042.FparExtra_QC,MOD15A2,A2012273,fn_usmetypp,2012297142042,FparExtra_QC,00000000,00000000,00000000,00000000,00000000,00000000,00001000,00000000,00000000,00000000,00000000,00000000,00001000,00001000,00000000,00000000,00000000,00000000,00001000,00001000,00001000,00000000,00000000,00001000,00001000,00000000,00000000,00000000,00000000,00000000,00001000,00001000,00000000,00000000,00001000,00000000,10000000,00001000,10000000,00000000,00000000,00000000,00000000,00000000,00001000,00000000,00000000,10000000,00000000
MOD15A2.A2012273.fn_usmetypp.005.2012297142042.FparLai_QC,MOD15A2,A2012273,fn_usmetypp,2012297142042,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00100000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012273.fn_usmetypp.005.2012297142042.FparStdDev_1km,MOD15A2,A2012273,fn_usmetypp,2012297142042,FparStdDev_1km,10,11,12,10,8,8,10,9,11,9,9,8,8,8,12,9,7,8,8,8,8,10,10,8,8,8,8,9,10,10,10,9,9,10,11,10,4,11,4,11,12,9,11,12,12,12,12,5,12
MOD15A2.A2012273.fn_usmetypp.005.2012297142042.Fpar_1km,MOD15A2,A2012273,fn_usmetypp,2012297142042,Fpar_1km,74,74,74,79,85,87,78,70,70,84,84,80,82,82,75,84,88,82,83,84,81,75,80,81,82,85,86,79,76,76,77,84,88,82,72,76,57,77,58,77,72,55,72,72,72,72,71,45,62
MOD15A2.A2012273.fn_usmetypp.005.2012297142042.LaiStdDev_1km,MOD15A2,A2012273,fn_usmetypp,2012297142042,LaiStdDev_1km,12,14,16,16,16,17,12,7,10,16,17,12,14,14,16,17,17,13,14,14,13,11,15,13,14,16,15,13,12,12,13,15,18,15,12,12,2,13,2,14,12,3,11,11,12,12,11,2,4
MOD15A2.A2012273.fn_usmetypp.005.2012297142042.Lai_1km,MOD15A2,A2012273,fn_usmetypp,2012297142042,Lai_1km,23,24,25,29,35,38,20,19,15,34,35,21,24,23,25,35,42,23,25,25,22,18,29,22,24,28,28,21,19,19,20,26,34,25,22,19,13,20,14,20,17,12,17,17,17,17,16,11,11
MOD15A2.A2012281.fn_usmetypp.005.2012297150420.FparExtra_QC,MOD15A2,A2012281,fn_usmetypp,2012297150420,FparExtra_QC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,10000000,00000000,10000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,10000000,00000000
MOD15A2.A2012281.fn_usmetypp.005.2012297150420.FparLai_QC,MOD15A2,A2012281,fn_usmetypp,2012297150420,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012281.fn_usmetypp.005.2012297150420.FparStdDev_1km,MOD15A2,A2012281,fn_usmetypp,2012297150420,FparStdDev_1km,10,10,10,8,7,7,6,11,11,7,7,6,9,9,10,8,5,4,9,9,5,9,7,9,11,7,9,11,6,4,11,11,10,3,10,2,4,7,3,11,11,7,6,5,4,5,6,4,8
MOD15A2.A2012281.fn_usmetypp.005.2012297150420.Fpar_1km,MOD15A2,A2012281,fn_usmetypp,2012297150420,Fpar_1km,75,75,77,82,86,87,91,76,78,86,86,89,83,83,78,84,89,93,84,84,92,84,88,83,79,75,84,79,91,82,78,71,73,74,72,79,64,72,66,70,68,56,72,70,69,68,71,50,65
MOD15A2.A2012281.fn_usmetypp.005.2012297150420.LaiStdDev_1km,MOD15A2,A2012281,fn_usmetypp,2012297150420,LaiStdDev_1km,11,11,13,13,14,14,22,12,13,14,14,16,17,15,13,14,15,15,15,15,15,15,16,14,15,4,16,14,17,3,14,10,10,1,10,1,1,3,1,10,9,2,3,2,2,2,3,1,3
MOD15A2.A2012281.fn_usmetypp.005.2012297150420.Lai_1km,MOD15A2,A2012281,fn_usmetypp,2012297150420,Lai_1km,18,18,20,23,28,28,44,19,21,27,28,33,27,25,20,26,32,40,26,26,38,26,32,24,22,15,27,22,38,19,21,21,22,14,21,17,12,14,12,20,19,8,14,13,12,12,13,9,11
MOD15A2.A2012289.fn_usmetypp.005.2012299170154.FparExtra_QC,MOD15A2,A2012289,fn_usmetypp,2012299170154,FparExtra_QC,00000000,00000000,00000000,00000000,00000000,00000000,01000000,00000000,00000000,00000000,00000000,00000000,01000000,00100000,00000000,00000000,00000000,01000000,00100000,01000000,01000000,00000000,00000000,01000000,01000000,01000000,01000000,01000000,00000000,01000000,01000000,01000000,00000000,00000000,00000000,00001000,10000000,01001000,10000000,00001000,00001000,00000000,00001000,00001000,00001000,00001000,00000000,10000000,01000000
MOD15A2.A2012289.fn_usmetypp.005.2012299170154.FparLai_QC,MOD15A2,A2012289,fn_usmetypp,2012299170154,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00101000,00000000,00000000,00000000,00000000,00101000,00100000,00100000,00000000,00000000,00100000,00000000,00100000,00100000,00000000,00100000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012289.fn_usmetypp.005.2012299170154.FparStdDev_1km,MOD15A2,A2012289,fn_usmetypp,2012299170154,FparStdDev_1km,11,11,10,8,7,6,7,12,10,8,7,6,4,3,10,8,5,2,1,1,1,9,7,4,5,4,4,7,7,7,8,5,8,8,7,8,4,8,3,9,11,10,10,10,11,11,7,3,12
MOD15A2.A2012289.fn_usmetypp.005.2012299170154.Fpar_1km,MOD15A2,A2012289,fn_usmetypp,2012299170154,Fpar_1km,71,72,76,81,85,87,85,72,77,82,85,89,82,94,77,83,90,83,96,96,95,84,89,93,90,93,93,86,90,86,84,92,81,81,80,82,64,85,65,87,77,61,75,76,77,77,72,49,70
MOD15A2.A2012289.fn_usmetypp.005.2012299170154.LaiStdDev_1km,MOD15A2,A2012289,fn_usmetypp,2012299170154,LaiStdDev_1km,11,11,12,13,14,14,15,11,13,13,14,16,5,14,12,13,15,1,11,11,12,15,16,15,16,15,15,15,17,15,15,16,10,10,10,14,1,16,1,17,14,3,12,12,13,13,4,1,11
MOD15A2.A2012289.fn_usmetypp.005.2012299170154.Lai_1km,MOD15A2,A2012289,fn_usmetypp,2012299170154,Lai_1km,16,17,19,23,27,28,26,17,20,23,27,33,19,43,20,24,34,20,52,51,50,26,34,41,34,43,42,28,36,28,26,40,21,21,20,24,12,28,12,32,20,10,18,19,20,20,14,9,16
MOD15A2.A2012297.fn_usmetypp.005.2012306074951.FparExtra_QC,MOD15A2,A2012297,fn_usmetypp,2012306074951,FparExtra_QC,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000000,01000100,01000000,01000000,00110000,00100000,01000000,01001000,00100000,00110000,00100000,01000000,01000000,00100000,01000000,00000000,00100000,00100000,00100000,00100000,01000000,00000000,00001000,00100000,11000000,01000000,11000000,00001000,00001000,00001000,01000000,01000000,00001000,00001000,00000000,10000000,00000000
MOD15A2.A2012297.fn_usmetypp.005.2012306074951.FparLai_QC,MOD15A2,A2012297,fn_usmetypp,2012306074951,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001000,01101001,01101001,00000000,00000000,01101001,01101001,01100001,01100001,01101001,00000000,00000000,01101001,01101001,00000000,00010000,00000000,00000000,00000000,00010000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012297.fn_usmetypp.005.2012306074951.FparStdDev_1km,MOD15A2,A2012297,fn_usmetypp,2012306074951,FparStdDev_1km,11,11,11,10,9,8,9,11,10,11,12,10,0,8,10,9,8,248,248,8,8,248,248,248,248,248,8,8,248,248,9,5,8,8,7,9,4,8,4,8,9,10,9,9,9,9,11,0,8
MOD15A2.A2012297.fn_usmetypp.005.2012306074951.Fpar_1km,MOD15A2,A2012297,fn_usmetypp,2012306074951,Fpar_1km,69,69,74,77,82,64,60,69,75,75,71,44,28,52,75,57,37,36,40,67,70,17,21,44,37,44,80,82,29,73,86,72,81,81,80,84,55,79,59,80,77,62,71,75,74,74,74,47,63
MOD15A2.A2012297.fn_usmetypp.005.2012306074951.LaiStdDev_1km,MOD15A2,A2012297,fn_usmetypp,2012306074951,LaiStdDev_1km,8,6,11,12,14,3,3,7,11,12,10,2,0,2,11,2,1,248,248,3,3,248,248,248,248,248,10,11,248,248,19,2,10,11,10,15,1,10,1,10,10,3,5,5,5,6,12,0,3
MOD15A2.A2012297.fn_usmetypp.005.2012306074951.Lai_1km,MOD15A2,A2012297,fn_usmetypp,2012306074951,Lai_1km,15,14,17,20,24,11,10,14,18,19,16,6,3,8,18,9,5,8,9,12,13,3,4,10,8,11,20,23,6,24,31,14,21,22,21,27,10,20,10,20,19,11,15,16,16,16,18,8,11
MOD15A2.A2012305.fn_usmetypp.005.2012314155822.FparExtra_QC,MOD15A2,A2012305,fn_usmetypp,2012314155822,FparExtra_QC,00110000,01000000,01000000,01000000,01000000,01000000,00100000,01001000,00100000,01000000,01000000,01000000,00000000,00000000,01000000,01000000,01000000,00100000,00000000,01000000,01001000,01000000,01000000,01000000,00001000,00001000,01000000,01000000,01001000,00110000,00001000,00001000,00001000,00001000,00001000,00110000,10001000,00001000,10100000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,11000000,01000000
MOD15A2.A2012305.fn_usmetypp.005.2012314155822.FparLai_QC,MOD15A2,A2012305,fn_usmetypp,2012314155822,FparLai_QC,00001000,00010000,00000000,00000000,00000000,00000000,00000000,00000000,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100000,00100000,00000000,00000000,00000000,00000000,00100000,00000000,00000000,00000000,00000000,00010000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2012305.fn_usmetypp.005.2012314155822.FparStdDev_1km,MOD15A2,A2012305,fn_usmetypp,2012314155822,FparStdDev_1km,0,9,11,11,10,10,9,10,10,10,10,10,9,6,11,10,8,8,6,6,8,11,9,8,4,4,3,8,8,6,6,6,5,5,6,7,4,8,5,6,8,9,9,11,10,9,10,4,12
MOD15A2.A2012305.fn_usmetypp.005.2012314155822.Fpar_1km,MOD15A2,A2012305,fn_usmetypp,2012314155822,Fpar_1km,45,54,69,73,76,77,78,61,68,75,76,81,75,84,73,76,84,80,84,72,87,77,77,83,93,93,70,85,82,63,90,85,87,87,85,63,58,82,61,84,81,66,77,77,76,77,76,50,71
MOD15A2.A2012305.fn_usmetypp.005.2012314155822.LaiStdDev_1km,MOD15A2,A2012305,fn_usmetypp,2012314155822,LaiStdDev_1km,0,2,6,11,12,12,10,3,4,11,12,15,9,11,11,12,15,11,11,2,16,13,10,12,15,15,1,15,11,2,16,12,12,12,12,2,1,11,2,11,10,3,10,11,10,10,10,1,11
MOD15A2.A2012305.fn_usmetypp.005.2012314155822.Lai_1km,MOD15A2,A2012305,fn_usmetypp,2012314155822,Lai_1km,6,8,14,17,19,19,20,10,13,18,19,24,17,24,17,19,26,21,24,14,31,20,18,24,42,40,13,27,23,10,36,25,28,28,24,10,10,22,11,24,21,12,19,20,19,19,19,9,16
MOD15A2.A2012313.fn_usmetypp.005.2012322092917.FparExtra_QC,MOD15A2,A2012313,fn_usmetypp,2012322092917,FparExtra_QC,01001000,01001000,01001000,01001000,01001000,01000000,01001100,01000000,01001000,01000000,01000000,00100000,00100000,00110000,01000000,01000000,01000000,01000000,00100000,01001100,00100000,01000000,01000000,00100000,00110000,00110000,01000000,01000000,00100000,00100000,01001100,01001100,00100000,00100000,00110000,01000000,11000000,01000000,10100000,00100000,00100000,00100000,00100000,00100000,01000000,01000000,00100000,10001000,00000000
MOD15A2.A2012313.fn_usmetypp.005.2012322092917.FparLai_QC,MOD15A2,A2012313,fn_usmetypp,2012322092917,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00000000,01100001,00010000,00010000,00000000,00001000,00000000,01101001,00010000,00000000,01100001,00000000,01100001,00000000,01100001,01100001,01100001,00000000,01110001,01110001,01100001,01110001,01110001,00000000,00000000,01100001,01100001,01101001,01101001,01101001,00000000,00000000,01100001,00001000,00001000,00001000,00001000,01110001,00010000,00000000,00000000,00001000,00000000,00000000
MOD15A2.A2012313.fn_usmetypp.005.2012322092917.FparStdDev_1km,MOD15A2,A2012313,fn_usmetypp,2012322092917,FparStdDev_1km,6,6,0,0,0,9,248,0,0,8,14,8,248,10,14,248,8,248,8,248,248,248,0,248,248,248,248,248,7,9,248,248,248,248,248,5,5,248,8,11,11,10,248,8,9,7,6,4,10
MOD15A2.A2012313.fn_usmetypp.005.2012322092917.Fpar_1km,MOD15A2,A2012313,fn_usmetypp,2012322092917,Fpar_1km,48,31,27,27,28,58,26,27,27,22,27,55,39,56,26,52,51,91,52,41,37,84,42,43,38,29,25,26,50,44,30,22,21,23,12,90,68,75,37,71,70,57,25,55,66,67,62,51,74
MOD15A2.A2012313.fn_usmetypp.005.2012322092917.LaiStdDev_1km,MOD15A2,A2012313,fn_usmetypp,2012322092917,LaiStdDev_1km,1,1,0,0,0,2,248,0,0,1,2,2,248,3,2,248,2,248,2,248,248,248,0,248,248,248,248,248,2,2,248,248,248,248,248,16,2,248,1,10,9,3,248,2,3,3,2,1,11
MOD15A2.A2012313.fn_usmetypp.005.2012322092917.Lai_1km,MOD15A2,A2012313,fn_usmetypp,2012322092917,Lai_1km,7,4,3,3,3,9,5,3,3,3,3,8,9,9,3,13,8,47,8,9,8,34,6,10,9,6,5,5,8,6,6,4,4,5,2,35,14,25,5,16,15,9,5,8,13,13,11,10,17
MOD15A2.A2012321.fn_usmetypp.005.2012331180816.FparExtra_QC,MOD15A2,A2012321,fn_usmetypp,2012331180816,FparExtra_QC,01001000,01001000,01000000,01000000,00100000,00100000,01000000,01000000,00100000,00100000,01000000,00100000,00100000,00110000,00100000,00100000,00110000,00100000,01000000,00100000,00100000,00100000,00100000,01000000,01000000,00110000,00100000,01000000,00110000,00110000,00110000,00110000,00110000,00100000,00110000,00110000,10100000,00110000,10100000,00110000,00110000,00110000,01000000,00100000,00110000,00110000,00110000,10100000,00100000
MOD15A2.A2012321.fn_usmetypp.005.2012331180816.FparLai_QC,MOD15A2,A2012321,fn_usmetypp,2012331180816,FparLai_QC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010000,00000000,00000000,00010000,01100001,00000000,00010000,00010000,00010000,00000000,00000000,00000000,00001000,00000000,00000000,00001000,00001000,00001000,00001000,00001000,00001000,01110001,00001000,00000000,00001000,00000000,01100001,01110001,00000000,00000000,00010000,00010000,00000000,00000000,00001000,00001000
